CA,1988,4,187.92
CA,1989,1,196.69
CA,1989,2,206.42
CA,1989,3,218.3
CA,1989,4,225.21
CA,1990,1,227.93
CA,1990,2,228.69
CA,1990,3,230.6
CA,1990,4,229.04
CA,1991,1,228.83
CA,1991,2,227.39
CA,1991,3,227.41
CA,1991,4,229.09
CA,1992,1,227.85
CA,1992,2,225.5
CA,1992,3,225.05
CA,1992,4,222.95
CA,1993,1,219.45
CA,1993,2,217.57
CA,1993,3,215.72
CA,1993,4,214.42
CA,1994,1,212.3
CA,1994,2,207.19
CA,1994,3,204.14
CA,1994,4,201.1
CA,1995,1,199.81
CA,1995,2,201.66
CA,1995,3,203.96
CA,1995,4,203.69
CA,1996,1,203.68
CA,1996,2,201.08
CA,1996,3,200.71
CA,1996,4,201.76
CA,1997,1,202.79
CA,1997,2,204.8
CA,1997,3,208.91
CA,1997,4,212.55
CA,1998,1,217.12
CA,1998,2,221.8
CA,1998,3,227.6
CA,1998,4,231.97
CA,1999,1,235.55
CA,1999,2,239.62
CA,1999,3,245.11
CA,1999,4,250.29
CA,2000,1,261.18
CA,2000,2,268.23
CA,2000,3,277.23
CA,2000,4,285.81
CA,2001,1,296.79
CA,2001,2,305.84
CA,2001,3,312.31
CA,2001,4,316.69
CA,2002,1,325.15
CA,2002,2,336.2
CA,2002,3,348.83
CA,2002,4,359
CA,2003,1,367.29
CA,2003,2,374.15
CA,2003,3,386.76
CA,2003,4,411.48
CA,2004,1,424.67
CA,2004,2,451.12
CA,2004,3,497.04
CA,2004,4,515.98
CA,2005,1,538.48
CA,2005,2,569.89
CA,2005,3,597.9
CA,2005,4,624.66
CA,2006,1,637.52
CA,2006,2,643.19
CA,2006,3,645.17
CA,2006,4,641.23
CA,2007,1,632.14
CA,2007,2,621.41
CA,2007,3,598.5
CA,2007,4,574.4
CA,2008,1,542.41
CA,2008,2,498.13
CA,2008,3,460.75
CA,2008,4,444.93
CA,2009,1,440.7
CA,2009,2,420.59
CA,2009,3,411.31
CA,2009,4,412.69
CA,2010,1,409.85
CA,2010,2,408.68
CA,2010,3,410.73
CA,2010,4,406.12
CA,2011,1,391.91
CA,2011,2,385.6
CA,2011,3,387
CA,2011,4,385.69
CA,2012,1,381.27
CA,2012,2,382.07
CA,2012,3,390.27
CA,2012,4,398.31
CA,2013,1,407.28
CA,2013,2,426.5
CA,2013,3,450.64
CA,2013,4,465.72
CA,2014,1,475.84
CA,2014,2,488.33
CA,2014,3,498.7
CA,2014,4,504.26
CA,2015,1,508.54
CA,2015,2,521.07
CA,2015,3,535.72
CA,2015,4,543.33
CA,2016,1,550.22
CA,2016,2,559.92
CA,2016,3,571.21
CA,2016,4,580.01
CA,2017,1,591.36
CA,2017,2,605.41
CA,2017,3,616.49
CO,1975,1,54.35
